Dato;Time;Price
14.10.2016;9;40.08
14.10.2016;10;40.10
14.10.2016;11;34.13
14.10.2016;12;29.55
14.10.2016;13;28.17
14.10.2016;14;28.10
14.10.2016;15;28.20
14.10.2016;16;30.01
14.10.2016;17;29.00
14.10.2016;18;37.07
14.10.2016;19;38.27
14.10.2016;20;38.52
14.10.2016;21;32.32
14.10.2016;22;29.57
14.10.2016;23;28.20
14.10.2016;24;28.01
15.10.2016;1;15.53
15.10.2016;2;13.10
15.10.2016;3;13.66
15.10.2016;4;13.62
15.10.2016;5;17.99
15.10.2016;6;15.50
15.10.2016;7;15.79
15.10.2016;8;27.62
15.10.2016;9;30.59
15.10.2016;10;31.62
15.10.2016;11;31.89
15.10.2016;12;33.34
15.10.2016;13;31.39
15.10.2016;14;31.36
15.10.2016;15;32.24
15.10.2016;16;36.05
15.10.2016;17;38.03
15.10.2016;18;42.86
15.10.2016;19;49.92
15.10.2016;20;57.05
15.10.2016;21;48.93
15.10.2016;22;44.38
15.10.2016;23;40.02
15.10.2016;24;32.96
16.10.2016;1;33.08
16.10.2016;2;31.10
16.10.2016;3;31.60
16.10.2016;4;30.59
16.10.2016;5;30.66
16.10.2016;6;30.61
16.10.2016;7;30.91
16.10.2016;8;31.51
16.10.2016;9;36.63
16.10.2016;10;38.48
16.10.2016;11;37.39
16.10.2016;12;34.57
16.10.2016;13;33.10
16.10.2016;14;31.54
16.10.2016;15;30.08
16.10.2016;16;30.44
16.10.2016;17;31.05
16.10.2016;18;36.06
16.10.2016;19;45.85
16.10.2016;20;48.93
16.10.2016;21;34.15
16.10.2016;22;31.06
16.10.2016;23;30.57
16.10.2016;24;28.84
17.10.2016;1;30.60
17.10.2016;2;29.56
17.10.2016;3;29.17
17.10.2016;4;28.44
17.10.2016;5;28.53
17.10.2016;6;30.46
17.10.2016;7;41.75
17.10.2016;8;45.11
17.10.2016;9;48.34
17.10.2016;10;46.42
17.10.2016;11;46.48
17.10.2016;12;46.02
17.10.2016;13;41.90
17.10.2016;14;45.21
17.10.2016;15;48.97
17.10.2016;16;52.42
17.10.2016;17;53.97
17.10.2016;18;50.05
17.10.2016;19;55.56
17.10.2016;20;56.08
17.10.2016;21;46.44
17.10.2016;22;35.74
17.10.2016;23;36.87
17.10.2016;24;32.57
18.10.2016;1;31.50
18.10.2016;2;30.82
18.10.2016;3;30.46
18.10.2016;4;30.50
18.10.2016;5;31.11
18.10.2016;6;32.96
18.10.2016;7;41.79
18.10.2016;8;51.33
18.10.2016;9;54.95
18.10.2016;10;51.93
18.10.2016;11;50.35
18.10.2016;12;50.81
18.10.2016;13;46.49
18.10.2016;14;41.16
18.10.2016;15;35.38
18.10.2016;16;35.76
18.10.2016;17;36.80
18.10.2016;18;44.90
18.10.2016;19;48.91
18.10.2016;20;47.47
18.10.2016;21;37.63
18.10.2016;22;34.44
18.10.2016;23;32.70
18.10.2016;24;30.49
19.10.2016;1;30.27
19.10.2016;2;28.99
19.10.2016;3;28.95
19.10.2016;4;29.08
19.10.2016;5;30.32
19.10.2016;6;30.85
19.10.2016;7;36.66
19.10.2016;8;47.50
19.10.2016;9;48.68
19.10.2016;10;48.47
19.10.2016;11;49.29
19.10.2016;12;49.29
19.10.2016;13;47.99
19.10.2016;14;45.92
19.10.2016;15;42.01
19.10.2016;16;41.27
19.10.2016;17;42.12
19.10.2016;18;48.32
19.10.2016;19;48.95
19.10.2016;20;49.00
19.10.2016;21;44.49
19.10.2016;22;35.20
19.10.2016;23;34.99
19.10.2016;24;31.26
20.10.2016;1;30.36
20.10.2016;2;29.99
20.10.2016;3;29.97
20.10.2016;4;30.03
20.10.2016;5;30.02
20.10.2016;6;30.83
20.10.2016;7;35.35
20.10.2016;8;41.84
20.10.2016;9;46.95
20.10.2016;10;47.98
20.10.2016;11;47.06
20.10.2016;12;47.16
20.10.2016;13;44.93
20.10.2016;14;44.71
20.10.2016;15;42.60
20.10.2016;16;43.60
20.10.2016;17;44.98
20.10.2016;18;48.91
20.10.2016;19;48.96
20.10.2016;20;56.01
20.10.2016;21;46.45
20.10.2016;22;36.11
20.10.2016;23;34.67
20.10.2016;24;32.87
21.10.2016;1;32.65
21.10.2016;2;31.94
21.10.2016;3;31.39
21.10.2016;4;31.17
21.10.2016;5;32.55
21.10.2016;6;32.84
21.10.2016;7;35.90
21.10.2016;8;46.87
21.10.2016;9;48.98
21.10.2016;10;48.45
21.10.2016;11;48.42
21.10.2016;12;47.82
21.10.2016;13;46.49
21.10.2016;14;41.84
21.10.2016;15;38.31
21.10.2016;16;37.41
21.10.2016;17;37.96
21.10.2016;18;42.06
21.10.2016;19;46.44
21.10.2016;20;45.95
21.10.2016;21;39.49
21.10.2016;22;36.09
21.10.2016;23;34.98
21.10.2016;24;33.90
22.10.2016;1;38.45
22.10.2016;2;34.55
22.10.2016;3;33.96
22.10.2016;4;34.11
22.10.2016;5;35.18
22.10.2016;6;35.61
22.10.2016;7;34.55
22.10.2016;8;36.89
22.10.2016;9;35.21
22.10.2016;10;38.07
22.10.2016;11;37.87
22.10.2016;12;37.28
22.10.2016;13;39.96
22.10.2016;14;35.02
22.10.2016;15;34.31
22.10.2016;16;34.17
22.10.2016;17;35.19
22.10.2016;18;46.76
22.10.2016;19;49.96
22.10.2016;20;49.99
22.10.2016;21;44.11
22.10.2016;22;35.88
22.10.2016;23;34.53
22.10.2016;24;34.51
23.10.2016;1;33.09
23.10.2016;2;32.69
23.10.2016;3;32.41
23.10.2016;4;31.85
23.10.2016;5;32.03
23.10.2016;6;31.90
23.10.2016;7;32.52
23.10.2016;8;33.04
23.10.2016;9;33.75
23.10.2016;10;35.22
23.10.2016;11;34.84
23.10.2016;12;33.91
23.10.2016;13;32.63
23.10.2016;14;32.86
23.10.2016;15;31.95
23.10.2016;16;32.66
23.10.2016;17;34.44
23.10.2016;18;37.24
23.10.2016;19;42.01
23.10.2016;20;47.02
23.10.2016;21;39.77
23.10.2016;22;36.86
23.10.2016;23;34.75
23.10.2016;24;33.60
24.10.2016;1;31.44
24.10.2016;2;31.08
24.10.2016;3;31.53
24.10.2016;4;30.90
24.10.2016;5;31.24
24.10.2016;6;31.68
24.10.2016;7;43.50
24.10.2016;8;49.92
24.10.2016;9;49.92
24.10.2016;10;49.90
24.10.2016;11;49.98
24.10.2016;12;49.97
24.10.2016;13;49.07
24.10.2016;14;46.07
24.10.2016;15;44.73
24.10.2016;16;46.09
24.10.2016;17;46.47
24.10.2016;18;48.21
24.10.2016;19;48.49
24.10.2016;20;48.35
24.10.2016;21;42.32
24.10.2016;22;36.35
24.10.2016;23;35.82
24.10.2016;24;33.07
25.10.2016;1;35.38
25.10.2016;2;34.58
25.10.2016;3;34.64
25.10.2016;4;35.02
25.10.2016;5;34.97
25.10.2016;6;37.01
25.10.2016;7;43.30
25.10.2016;8;68.10
25.10.2016;9;68.02
25.10.2016;10;67.28
25.10.2016;11;73.07
25.10.2016;12;74.23
25.10.2016;13;67.61
25.10.2016;14;66.01
25.10.2016;15;57.97
25.10.2016;16;56.38
25.10.2016;17;56.00
25.10.2016;18;67.71
25.10.2016;19;67.18
25.10.2016;20;60.39
25.10.2016;21;51.98
25.10.2016;22;39.76
25.10.2016;23;37.38
25.10.2016;24;34.70
26.10.2016;1;35.81
26.10.2016;2;34.60
26.10.2016;3;34.71
26.10.2016;4;35.03
26.10.2016;5;35.03
26.10.2016;6;36.17
26.10.2016;7;41.20
26.10.2016;8;52.30
26.10.2016;9;55.66
26.10.2016;10;58.21
26.10.2016;11;58.01
26.10.2016;12;55.68
26.10.2016;13;52.15
26.10.2016;14;49.88
26.10.2016;15;45.67
26.10.2016;16;46.81
26.10.2016;17;47.92
26.10.2016;18;50.27
26.10.2016;19;53.84
26.10.2016;20;52.49
26.10.2016;21;41.28
26.10.2016;22;39.99
26.10.2016;23;37.37
26.10.2016;24;34.10
27.10.2016;1;32.84
27.10.2016;2;32.26
27.10.2016;3;31.87
27.10.2016;4;31.25
27.10.2016;5;32.34
27.10.2016;6;33.58
27.10.2016;7;38.12
27.10.2016;8;47.94
27.10.2016;9;48.99
27.10.2016;10;47.42
27.10.2016;11;47.94
27.10.2016;12;45.69
27.10.2016;13;44.11
27.10.2016;14;41.77
27.10.2016;15;38.68
27.10.2016;16;39.51
27.10.2016;17;40.91
27.10.2016;18;44.69
27.10.2016;19;48.73
27.10.2016;20;42.00
27.10.2016;21;38.02
27.10.2016;22;36.76
27.10.2016;23;33.82
27.10.2016;24;31.05
28.10.2016;1;29.06
28.10.2016;2;26.87
28.10.2016;3;23.43
28.10.2016;4;23.65
28.10.2016;5;23.92
28.10.2016;6;29.10
28.10.2016;7;31.08
28.10.2016;8;37.04
28.10.2016;9;39.30
28.10.2016;10;37.72
28.10.2016;11;37.76
28.10.2016;12;38.89
28.10.2016;13;37.17
28.10.2016;14;36.82
28.10.2016;15;36.31
28.10.2016;16;37.23
28.10.2016;17;37.99
28.10.2016;18;43.74
28.10.2016;19;50.50
28.10.2016;20;47.62
28.10.2016;21;41.97
28.10.2016;22;42.82
28.10.2016;23;39.93
28.10.2016;24;33.10
29.10.2016;1;31.05
29.10.2016;2;29.85
29.10.2016;3;29.04
29.10.2016;4;28.65
29.10.2016;5;28.77
29.10.2016;6;28.84
29.10.2016;7;30.77
29.10.2016;8;32.50
29.10.2016;9;35.06
29.10.2016;10;41.76
29.10.2016;11;41.54
29.10.2016;12;36.19
29.10.2016;13;33.79
29.10.2016;14;31.54
29.10.2016;15;30.03
29.10.2016;16;31.41
29.10.2016;17;32.70
29.10.2016;18;37.93
29.10.2016;19;45.92
29.10.2016;20;44.27
29.10.2016;21;39.44
29.10.2016;22;35.24
29.10.2016;23;35.12
29.10.2016;24;33.81
30.10.2016;1;32.57
30.10.2016;2;32.15
30.10.2016;3;31.55
30.10.2016;4;31.40
30.10.2016;5;31.45
30.10.2016;6;32.03
30.10.2016;7;32.55
30.10.2016;8;33.35
30.10.2016;9;35.02
30.10.2016;10;36.49
30.10.2016;11;36.99
30.10.2016;12;38.33
30.10.2016;13;37.20
30.10.2016;14;33.90
30.10.2016;15;32.48
30.10.2016;16;33.09
30.10.2016;17;34.64
30.10.2016;18;49.20
30.10.2016;19;52.48
30.10.2016;20;48.28
30.10.2016;21;40.30
30.10.2016;22;39.00
30.10.2016;23;39.00
30.10.2016;24;37.64
31.10.2016;1;35.36
31.10.2016;2;34.94
31.10.2016;3;34.66
31.10.2016;4;33.92
31.10.2016;5;34.39
31.10.2016;6;40.03
31.10.2016;7;45.29
31.10.2016;8;51.68
31.10.2016;9;50.47
31.10.2016;10;47.38
31.10.2016;11;45.10
31.10.2016;12;44.00
31.10.2016;13;39.00
31.10.2016;14;38.08
31.10.2016;15;38.64
31.10.2016;16;46.04
31.10.2016;17;49.73
31.10.2016;18;59.20
31.10.2016;19;55.98
31.10.2016;20;48.96
31.10.2016;21;44.13
31.10.2016;22;40.26
31.10.2016;23;38.62
31.10.2016;24;37.68
01.11.2016;1;33.31
01.11.2016;2;33.68
01.11.2016;3;33.31
01.11.2016;4;32.52
01.11.2016;5;32.99
01.11.2016;6;33.31
01.11.2016;7;36.98
01.11.2016;8;41.93
01.11.2016;9;41.09
01.11.2016;10;33.77
01.11.2016;11;31.27
01.11.2016;12;30.90
01.11.2016;13;30.75
01.11.2016;14;30.03
01.11.2016;15;31.58
01.11.2016;16;33.28
01.11.2016;17;39.34
01.11.2016;18;47.51
01.11.2016;19;49.99
01.11.2016;20;45.97
01.11.2016;21;35.94
01.11.2016;22;29.59
01.11.2016;23;28.86
01.11.2016;24;16.02
02.11.2016;1;27.11
02.11.2016;2;15.12
02.11.2016;3;13.20
02.11.2016;4;12.26
02.11.2016;5;13.16
02.11.2016;6;21.01
02.11.2016;7;33.85
02.11.2016;8;39.04
02.11.2016;9;36.54
02.11.2016;10;36.72
02.11.2016;11;33.19
02.11.2016;12;34.07
02.11.2016;13;32.93
02.11.2016;14;33.18
02.11.2016;15;33.06
02.11.2016;16;33.99
02.11.2016;17;39.16
02.11.2016;18;52.91
02.11.2016;19;52.46
02.11.2016;20;51.46
02.11.2016;21;39.98
02.11.2016;22;37.52
02.11.2016;23;35.18
02.11.2016;24;35.67
03.11.2016;1;35.05
03.11.2016;2;35.07
03.11.2016;3;34.74
03.11.2016;4;35.87
03.11.2016;5;36.74
03.11.2016;6;38.95
03.11.2016;7;47.23
03.11.2016;8;53.41
03.11.2016;9;56.06
03.11.2016;10;50.11
03.11.2016;11;46.86
03.11.2016;12;47.63
03.11.2016;13;48.00
03.11.2016;14;48.95
03.11.2016;15;48.96
03.11.2016;16;59.60
03.11.2016;17;56.35
03.11.2016;18;59.99
03.11.2016;19;56.03
03.11.2016;20;48.88
03.11.2016;21;42.41
03.11.2016;22;37.27
03.11.2016;23;36.24
03.11.2016;24;33.98
04.11.2016;1;32.40
04.11.2016;2;32.42
04.11.2016;3;30.96
04.11.2016;4;30.80
04.11.2016;5;31.98
04.11.2016;6;34.13
04.11.2016;7;36.98
04.11.2016;8;46.78
04.11.2016;9;48.69
04.11.2016;10;47.94
04.11.2016;11;40.86
04.11.2016;12;42.83
04.11.2016;13;38.05
04.11.2016;14;40.49
04.11.2016;15;43.15
04.11.2016;16;49.91
04.11.2016;17;48.73
04.11.2016;18;52.19
04.11.2016;19;49.60
04.11.2016;20;40.15
04.11.2016;21;39.23
04.11.2016;22;38.31
04.11.2016;23;37.02
04.11.2016;24;34.90
05.11.2016;1;37.05
05.11.2016;2;37.07
05.11.2016;3;36.77
05.11.2016;4;35.97
05.11.2016;5;35.54
05.11.2016;6;35.93
05.11.2016;7;36.50
05.11.2016;8;37.02
05.11.2016;9;38.96
05.11.2016;10;39.89
05.11.2016;11;41.16
05.11.2016;12;44.79
05.11.2016;13;46.54
05.11.2016;14;40.80
05.11.2016;15;39.35
05.11.2016;16;38.88
05.11.2016;17;42.65
05.11.2016;18;48.10
05.11.2016;19;44.78
05.11.2016;20;40.91
05.11.2016;21;37.07
05.11.2016;22;34.32
05.11.2016;23;32.71
05.11.2016;24;29.94
06.11.2016;1;32.23
06.11.2016;2;27.78
06.11.2016;3;27.95
06.11.2016;4;25.03
06.11.2016;5;30.10
06.11.2016;6;29.82
06.11.2016;7;30.89
06.11.2016;8;30.88
06.11.2016;9;33.81
06.11.2016;10;37.02
06.11.2016;11;37.93
06.11.2016;12;41.58
06.11.2016;13;38.94
06.11.2016;14;37.07
06.11.2016;15;37.09
06.11.2016;16;37.00
06.11.2016;17;39.50
06.11.2016;18;48.51
06.11.2016;19;47.96
06.11.2016;20;43.27
06.11.2016;21;37.05
06.11.2016;22;36.00
06.11.2016;23;33.33
06.11.2016;24;30.23
07.11.2016;1;10.72
07.11.2016;2;13.61
07.11.2016;3;13.69
07.11.2016;4;12.60
07.11.2016;5;11.94
07.11.2016;6;15.82
07.11.2016;7;33.02
07.11.2016;8;40.81
07.11.2016;9;38.01
07.11.2016;10;38.07
07.11.2016;11;39.93
07.11.2016;12;39.98
07.11.2016;13;41.76
07.11.2016;14;42.67
07.11.2016;15;46.90
07.11.2016;16;53.03
07.11.2016;17;58.45
07.11.2016;18;69.83
07.11.2016;19;65.94
07.11.2016;20;59.93
07.11.2016;21;49.99
07.11.2016;22;37.85
07.11.2016;23;39.70
07.11.2016;24;38.05
08.11.2016;1;37.47
08.11.2016;2;36.65
08.11.2016;3;36.09
08.11.2016;4;36.17
08.11.2016;5;37.13
08.11.2016;6;37.17
08.11.2016;7;46.77
08.11.2016;8;61.65
08.11.2016;9;64.64
08.11.2016;10;63.89
08.11.2016;11;58.97
08.11.2016;12;58.99
08.11.2016;13;58.47
08.11.2016;14;58.94
08.11.2016;15;62.13
08.11.2016;16;67.91
08.11.2016;17;84.92
08.11.2016;18;104.96
08.11.2016;19;70.03
08.11.2016;20;56.43
08.11.2016;21;44.15
08.11.2016;22;42.45
08.11.2016;23;40.00
08.11.2016;24;35.98
09.11.2016;1;35.60
09.11.2016;2;33.38
09.11.2016;3;31.46
09.11.2016;4;31.48
09.11.2016;5;34.23
09.11.2016;6;35.77
09.11.2016;7;39.77
09.11.2016;8;55.20
09.11.2016;9;55.20
09.11.2016;10;54.96
09.11.2016;11;49.72
09.11.2016;12;56.92
09.11.2016;13;55.82
09.11.2016;14;55.58
09.11.2016;15;54.28
09.11.2016;16;55.08
09.11.2016;17;62.21
09.11.2016;18;78.44
09.11.2016;19;60.93
09.11.2016;20;58.50
09.11.2016;21;48.22
09.11.2016;22;40.85
09.11.2016;23;39.50
09.11.2016;24;36.10
10.11.2016;1;33.53
10.11.2016;2;32.95
10.11.2016;3;31.69
10.11.2016;4;33.20
10.11.2016;5;33.53
10.11.2016;6;35.00
10.11.2016;7;41.48
10.11.2016;8;50.37
10.11.2016;9;58.91
10.11.2016;10;59.98
10.11.2016;11;58.52
10.11.2016;12;59.93
10.11.2016;13;61.10
10.11.2016;14;65.01
10.11.2016;15;63.24
10.11.2016;16;65.08
10.11.2016;17;63.08
10.11.2016;18;98.15
10.11.2016;19;67.87
10.11.2016;20;60.24
10.11.2016;21;50.39
10.11.2016;22;41.96
10.11.2016;23;39.72
10.11.2016;24;37.76
11.11.2016;1;37.07
11.11.2016;2;36.22
11.11.2016;3;34.90
11.11.2016;4;34.46
11.11.2016;5;36.46
11.11.2016;6;35.45
11.11.2016;7;37.60
11.11.2016;8;48.46
11.11.2016;9;54.97
11.11.2016;10;54.92
11.11.2016;11;55.90
11.11.2016;12;55.93
11.11.2016;13;54.93
11.11.2016;14;54.42
11.11.2016;15;51.70
11.11.2016;16;51.71
11.11.2016;17;57.91
11.11.2016;18;64.92
11.11.2016;19;56.94
11.11.2016;20;56.25
11.11.2016;21;45.79
11.11.2016;22;42.09
11.11.2016;23;43.48
11.11.2016;24;41.27
12.11.2016;1;40.21
12.11.2016;2;38.31
12.11.2016;3;36.78
12.11.2016;4;36.09
12.11.2016;5;36.05
12.11.2016;6;36.09
12.11.2016;7;36.33
12.11.2016;8;38.38
12.11.2016;9;42.21
12.11.2016;10;45.77
12.11.2016;11;46.52
12.11.2016;12;43.34
12.11.2016;13;39.94
12.11.2016;14;40.86
12.11.2016;15;36.09
12.11.2016;16;38.06
12.11.2016;17;45.90
12.11.2016;18;51.17
12.11.2016;19;48.32
12.11.2016;20;39.15
12.11.2016;21;36.10
12.11.2016;22;34.77
12.11.2016;23;34.99
12.11.2016;24;34.34
13.11.2016;1;32.99
13.11.2016;2;34.15
13.11.2016;3;32.95
13.11.2016;4;31.76
13.11.2016;5;31.46
13.11.2016;6;31.43
13.11.2016;7;31.63
13.11.2016;8;31.46
13.11.2016;9;35.07
13.11.2016;10;36.02
13.11.2016;11;35.57
13.11.2016;12;36.37
13.11.2016;13;36.10
13.11.2016;14;36.05
13.11.2016;15;36.28
13.11.2016;16;39.37
13.11.2016;17;44.74
13.11.2016;18;48.82
13.11.2016;19;48.29
13.11.2016;20;46.07
13.11.2016;21;40.90
13.11.2016;22;38.06
13.11.2016;23;37.44
13.11.2016;24;35.91
14.11.2016;1;32.56
14.11.2016;2;31.61
14.11.2016;3;31.79
14.11.2016;4;31.68
14.11.2016;5;31.68
14.11.2016;6;32.69
14.11.2016;7;43.92
14.11.2016;8;54.92
14.11.2016;9;51.19
14.11.2016;10;38.49
14.11.2016;11;37.07
14.11.2016;12;36.94
14.11.2016;13;39.51
14.11.2016;14;37.84
14.11.2016;15;42.03
14.11.2016;16;51.19
14.11.2016;17;49.95
14.11.2016;18;56.09
14.11.2016;19;46.98
14.11.2016;20;38.58
14.11.2016;21;40.07
14.11.2016;22;35.36
14.11.2016;23;32.67
14.11.2016;24;31.72
15.11.2016;1;30.08
15.11.2016;2;30.18
15.11.2016;3;27.68
15.11.2016;4;26.58
15.11.2016;5;30.07
15.11.2016;6;31.67
15.11.2016;7;36.60
15.11.2016;8;44.65
15.11.2016;9;43.94
15.11.2016;10;43.96
15.11.2016;11;43.96
15.11.2016;12;44.65
15.11.2016;13;43.08
15.11.2016;14;43.58
15.11.2016;15;43.97
15.11.2016;16;44.01
15.11.2016;17;44.97
15.11.2016;18;51.98
15.11.2016;19;48.02
15.11.2016;20;52.91
15.11.2016;21;44.74
15.11.2016;22;38.22
15.11.2016;23;38.42
15.11.2016;24;35.40
16.11.2016;1;35.55
16.11.2016;2;34.14
16.11.2016;3;33.40
16.11.2016;4;33.45
16.11.2016;5;33.05
16.11.2016;6;38.59
16.11.2016;7;46.99
16.11.2016;8;51.92
16.11.2016;9;55.96
16.11.2016;10;57.81
16.11.2016;11;56.36
16.11.2016;12;53.96
16.11.2016;13;46.90
16.11.2016;14;45.36
16.11.2016;15;40.94
16.11.2016;16;40.11
16.11.2016;17;40.83
16.11.2016;18;48.91
16.11.2016;19;46.95
16.11.2016;20;46.95
16.11.2016;21;40.58
16.11.2016;22;36.12
16.11.2016;23;36.13
16.11.2016;24;31.73
17.11.2016;1;27.10
17.11.2016;2;26.44
17.11.2016;3;22.38
17.11.2016;4;24.99
17.11.2016;5;28.16
17.11.2016;6;30.85
17.11.2016;7;38.54
17.11.2016;8;47.94
17.11.2016;9;48.93
17.11.2016;10;43.14
17.11.2016;11;42.93
17.11.2016;12;43.91
17.11.2016;13;43.65
17.11.2016;14;41.66
17.11.2016;15;37.13
17.11.2016;16;37.36
17.11.2016;17;37.91
17.11.2016;18;37.99
17.11.2016;19;37.47
17.11.2016;20;35.62
17.11.2016;21;32.08
17.11.2016;22;26.92
17.11.2016;23;13.72
17.11.2016;24;8.26
18.11.2016;1;0.10
18.11.2016;2;-12.10
18.11.2016;3;-10.00
18.11.2016;4;-0.01
18.11.2016;5;8.86
18.11.2016;6;13.22
18.11.2016;7;29.83
18.11.2016;8;37.88
18.11.2016;9;34.74
18.11.2016;10;34.65
18.11.2016;11;33.86
18.11.2016;12;33.13
18.11.2016;13;31.04
18.11.2016;14;31.06
18.11.2016;15;31.79
18.11.2016;16;35.99
18.11.2016;17;39.96
18.11.2016;18;39.98
18.11.2016;19;39.02
18.11.2016;20;34.06
18.11.2016;21;34.02
18.11.2016;22;27.66
18.11.2016;23;17.88
18.11.2016;24;13.57
19.11.2016;1;13.79
19.11.2016;2;12.69
19.11.2016;3;12.85
19.11.2016;4;15.18
19.11.2016;5;20.56
19.11.2016;6;18.58
19.11.2016;7;20.20
19.11.2016;8;33.36
19.11.2016;9;37.01
19.11.2016;10;41.08
19.11.2016;11;41.00
19.11.2016;12;40.10
19.11.2016;13;39.24
19.11.2016;14;36.97
19.11.2016;15;36.96
19.11.2016;16;39.96
19.11.2016;17;46.90
19.11.2016;18;46.95
19.11.2016;19;42.96
19.11.2016;20;39.97
19.11.2016;21;33.80
19.11.2016;22;33.08
19.11.2016;23;32.14
19.11.2016;24;22.09
20.11.2016;1;13.66
20.11.2016;2;13.62
20.11.2016;3;14.66
20.11.2016;4;13.61
20.11.2016;5;13.64
20.11.2016;6;5.68
20.11.2016;7;1.00
20.11.2016;8;-0.01
20.11.2016;9;8.04
20.11.2016;10;5.68
20.11.2016;11;-0.44
20.11.2016;12;-0.04
20.11.2016;13;-9.94
20.11.2016;14;-22.17
20.11.2016;15;-30.41
20.11.2016;16;-15.68
20.11.2016;17;-29.04
20.11.2016;18;9.90
20.11.2016;19;8.06
20.11.2016;20;8.99
20.11.2016;21;-1.58
20.11.2016;22;-3.35
20.11.2016;23;3.45
20.11.2016;24;-14.91
21.11.2016;1;13.56
21.11.2016;2;8.81
21.11.2016;3;9.79
21.11.2016;4;11.01
21.11.2016;5;10.88
21.11.2016;6;20.00
21.11.2016;7;38.71
21.11.2016;8;49.86
21.11.2016;9;49.40
21.11.2016;10;46.25
21.11.2016;11;41.15
21.11.2016;12;41.61
21.11.2016;13;41.75
21.11.2016;14;45.74
21.11.2016;15;46.91
21.11.2016;16;48.00
21.11.2016;17;44.72
21.11.2016;18;45.56
21.11.2016;19;38.71
21.11.2016;20;36.30
21.11.2016;21;35.75
21.11.2016;22;32.84
21.11.2016;23;32.46
21.11.2016;24;22.07
22.11.2016;1;24.10
22.11.2016;2;27.11
22.11.2016;3;21.49
22.11.2016;4;21.00
22.11.2016;5;19.99
22.11.2016;6;29.38
22.11.2016;7;33.89
22.11.2016;8;40.89
22.11.2016;9;39.43
22.11.2016;10;37.16
22.11.2016;11;35.85
22.11.2016;12;36.35
22.11.2016;13;37.00
22.11.2016;14;38.46
22.11.2016;15;46.02
22.11.2016;16;51.94
22.11.2016;17;51.51
22.11.2016;18;64.20
22.11.2016;19;54.67
22.11.2016;20;51.99
22.11.2016;21;46.98
22.11.2016;22;38.77
22.11.2016;23;37.17
22.11.2016;24;34.80
23.11.2016;1;34.61
23.11.2016;2;33.65
23.11.2016;3;33.46
23.11.2016;4;32.08
23.11.2016;5;33.54
23.11.2016;6;35.38
23.11.2016;7;46.34
23.11.2016;8;48.81
23.11.2016;9;51.10
23.11.2016;10;53.94
23.11.2016;11;51.00
23.11.2016;12;51.95
23.11.2016;13;49.99
23.11.2016;14;51.92
23.11.2016;15;54.98
23.11.2016;16;58.48
23.11.2016;17;55.01
23.11.2016;18;62.00
23.11.2016;19;52.92
23.11.2016;20;50.00
23.11.2016;21;39.13
23.11.2016;22;37.21
23.11.2016;23;37.79
23.11.2016;24;33.99
24.11.2016;1;32.66
24.11.2016;2;31.61
24.11.2016;3;30.80
24.11.2016;4;29.58
24.11.2016;5;29.76
24.11.2016;6;32.44
24.11.2016;7;36.50
24.11.2016;8;43.12
24.11.2016;9;45.97
24.11.2016;10;44.96
24.11.2016;11;43.69
24.11.2016;12;44.25
24.11.2016;13;42.87
24.11.2016;14;42.91
24.11.2016;15;42.77
24.11.2016;16;44.59
24.11.2016;17;49.36
24.11.2016;18;50.97
24.11.2016;19;45.23
24.11.2016;20;44.10
24.11.2016;21;38.07
24.11.2016;22;37.71
24.11.2016;23;35.88
24.11.2016;24;33.62
25.11.2016;1;35.23
25.11.2016;2;32.99
25.11.2016;3;32.02
25.11.2016;4;31.05
25.11.2016;5;31.18
25.11.2016;6;34.85
25.11.2016;7;37.98
25.11.2016;8;47.10
25.11.2016;9;48.49
25.11.2016;10;47.97
25.11.2016;11;47.42
25.11.2016;12;48.25
25.11.2016;13;47.95
25.11.2016;14;47.95
25.11.2016;15;47.92
25.11.2016;16;48.81
25.11.2016;17;49.96
25.11.2016;18;54.75
25.11.2016;19;48.29
25.11.2016;20;48.94
25.11.2016;21;43.52
25.11.2016;22;38.92
25.11.2016;23;38.67
25.11.2016;24;35.24
26.11.2016;1;32.50
26.11.2016;2;31.93
26.11.2016;3;31.82
26.11.2016;4;31.84
26.11.2016;5;32.07
26.11.2016;6;32.35
26.11.2016;7;33.36
26.11.2016;8;42.22
26.11.2016;9;44.10
26.11.2016;10;46.76
26.11.2016;11;48.92
26.11.2016;12;48.56
26.11.2016;13;47.91
26.11.2016;14;43.97
26.11.2016;15;38.24
26.11.2016;16;40.44
26.11.2016;17;45.30
26.11.2016;18;47.96
26.11.2016;19;43.95
26.11.2016;20;37.50
26.11.2016;21;32.91
26.11.2016;22;32.75
26.11.2016;23;31.72
26.11.2016;24;28.25
27.11.2016;1;22.92
27.11.2016;2;21.14
27.11.2016;3;20.25
27.11.2016;4;20.28
27.11.2016;5;20.95
27.11.2016;6;27.00
27.11.2016;7;28.02
27.11.2016;8;28.93
27.11.2016;9;31.35
27.11.2016;10;33.19
27.11.2016;11;34.24
27.11.2016;12;38.13
27.11.2016;13;35.69
27.11.2016;14;33.44
27.11.2016;15;33.53
27.11.2016;16;34.20
27.11.2016;17;37.48
27.11.2016;18;41.07
27.11.2016;19;41.05
27.11.2016;20;36.08
27.11.2016;21;34.69
27.11.2016;22;32.69
27.11.2016;23;32.16
27.11.2016;24;28.43
28.11.2016;1;27.06
28.11.2016;2;28.24
28.11.2016;3;24.31
